date,cp,pb,pe,pb_percentile,pe_percentile,fifty_median,hundred_median
2015/12/1,4662.55,1.7428266039905456,11.827242208339086,41.10366168127901,22.640536358947912,4573.3984,4672.390199999999
2015/11/30,4670.43,1.7316962584621336,11.586920886253822,40.55727554179567,20.17543859649123,4564.739,4677.0754
2015/11/27,4652.41,1.8626822529010076,11.609808631214323,46.308724832214764,20.5988642230253,4557.544599999999,4684.032499999999
2015/11/26,4878.24,1.9264773052093471,12.897244285242527,50.05165289256198,31.40495867768595,4549.5306,4691.0484
2015/11/25,4911.09,1.9277815044010895,13.074624308686412,50.12919896640827,33.17829457364341,4537.5632000000005,4698.290099999999
2015/11/24,4890.13,1.9199846036511063,12.880078476522147,49.68976215098242,31.282316442606,4524.909000000001,4701.3769
2015/11/23,4891.4,1.8689705199792173,12.656922963157262,46.559751681324364,28.892912571132953,4511.584,4705.5136
2015/11/20,4913.07,1.90143402777042,12.754195879239392,48.4472049689441,30.175983436853002,4496.176600000001,4713.4018
2015/11/19,4930.6,1.9274048340033811,12.862912667801776,50.02589331952356,31.02019678922838,4484.7582,4722.612799999999
2015/11/18,4859.08,1.885687089612169,12.656922963157262,47.56476683937824,28.911917098445596,4472.2702,4731.109299999999
2015/11/17,4895.48,1.9072706970159328,13.108955926127164,48.83359253499222,33.488854328667706,4459.751400000001,4738.341799999999
2015/11/16,4876.52,1.8760587861354847,13.023126882525284,47.095435684647306,32.41701244813278,4445.124400000001,4748.085
2015/11/13,4891.04,1.9083854081188056,13.269170140850676,48.884276076803324,34.302023871302545,4429.509,4760.8724
2015/11/12,4916.2,1.9120852819374243,13.41794048309393,49.06542056074766,35.56593977154725,4407.593000000001,4773.1484
2015/11/11,4988.37,1.9607768299538435,13.503769526695814,52.41558441558441,36.25974025974026,4382.4926000000005,4785.8261
2015/11/10,5021.42,1.950744430027985,13.337833375732176,51.45530145530145,34.979209979209976,4361.008400000001,4799.6026
2015/11/9,5032.83,1.9635784569707209,13.217672714689549,52.782111284451375,34.06136245449818,4346.8494,4812.8944
2015/11/6,4949.73,2.0075946962745146,13.361224341672203,55.359001040582726,35.119667013527575,4335.8478000000005,4826.4065
2015/11/5,4808.4,1.896796383800248,12.1460722094565,48.41228526808953,26.080166579906297,4329.0134,4841.4064
2015/11/4,4661.38,1.751211142613694,11.452145223562686,41.614583333333336,19.166666666666668,4324.2002,4858.8724999999995
2015/11/3,4434.93,1.5918074549028358,10.551250426791137,27.09744658676394,10.422094841063053,4326.3607999999995,4874.317499999999
2015/11/2,4443.12,1.6085281214459328,10.562694299271383,28.83211678832117,10.636079249217936,4334.5422,4892.6127
2015/10/30,4505.35,1.6542312766637313,11.172443478200591,33.80281690140845,16.17110067814293,4342.6188,4908.6976
2015/10/29,4476.38,1.6297076324005224,11.068059145911334,31.210855949895617,15.292275574112734,4349.060200000001,4924.1176000000005
2015/10/28,4486.84,1.6895508796720609,10.996652312711904,37.180156657963444,14.830287206266318,4357.539000000001,4939.849899999999
2015/10/27,4560.0,1.7599488329917303,11.442945020208333,42.16300940438872,18.91327063740857,4367.2186,4952.822199999999
2015/10/26,4559.58,1.7807219995450752,11.502450714541187,43.648719289074755,19.445896497647674,4372.007799999999,4965.298199999999
2015/10/23,4536.05,1.7541785089491344,11.300131353809473,41.63179916317991,17.207112970711297,4375.7252,4982.091199999999
2015/10/22,4505.37,1.7241728239276362,11.234329860554409,40.55468341182627,16.84981684981685,4380.578200000001,4999.97
2015/10/21,4538.65,1.7192442197632036,11.070784185092812,40.20942408376963,15.287958115183246,4388.250400000001,5017.7278
2015/10/20,4510.97,1.7596961065454415,11.550092720085615,42.063907805133574,19.539025667888946,4393.8866,5033.6177
2015/10/19,4501.96,1.7403297312469044,11.353686478709044,41.299790356394126,17.81970649895178,4398.7278,5047.835
2015/10/16,4487.61,1.7184024998850402,11.103762562511045,40.16780283167279,15.574200314630309,4403.8764,5061.9552
2015/10/15,4442.43,1.6907049444805802,10.681272132747766,37.408184679958026,11.85729275970619,4411.636200000001,5076.318499999999
2015/10/14,4360.68,1.6399260929057369,10.336139105617198,32.59842519685039,9.501312335958005,4420.0992,5088.5264
2015/10/13,4406.54,1.6618533242676008,10.478952772016052,34.71638655462185,10.084033613445378,4428.6538,5102.8529
2015/10/12,4434.59,1.6745480371613117,10.586063021815194,36.04834471886495,10.719915922228061,4445.3696,5118.2056
2015/10/9,4321.43,1.585685046905336,10.347081523483574,26.866456361724502,9.516298633017875,4463.610199999999,5133.5244999999995
2015/10/8,4250.84,1.5302899360964162,10.062625674040726,20.46291425565492,7.522356654392425,4482.0956,5151.046
2015/9/30,4185.32,1.4714326308619383,9.499640138685091,14.052631578947368,1.631578947368421,4503.3423999999995,5168.9253
2015/9/29,4153.93,1.4702785660534192,9.558901773985683,13.981042654028435,2.10637177461822,4526.8708,5186.2928
2015/9/28,4219.19,1.4922057974152834,9.50556630221515,15.885142255005269,1.7123287671232876,4552.1692,5203.991800000001
2015/9/25,4242.1,1.478357019713053,9.392969195144024,14.760147601476016,1.2124406958355298,4574.297,5221.3801
2015/9/24,4228.61,1.5152870935856668,9.64587305135606,18.61814345991561,2.6371308016877637,4597.1406,5237.9239
2015/9/23,4217.5,1.51067083435159,9.604219065323061,18.100263852242744,2.216358839050132,4620.3302,5256.9837
2015/9/22,4317.96,1.5822228524797786,10.038610633952915,26.240760295670537,7.022175290390708,4647.089599999999,5275.9395
2015/9/21,4248.54,1.537214324947531,9.730760516357408,20.8135235076598,3.5921817221341787,4674.1766,5294.8525
