日期,cp,pb,pe
2011/11/21,2609.69,2.5126437700515227,19.770102384196775
2011/11/18,2606.5,2.525571621803386,19.708008811421266
2011/11/17,2662.02,2.5942230929175247,20.371335125299375
2011/11/16,2670.12,2.5997303255396407,20.484462350416848
2011/11/15,2744.68,2.6676300774713653,21.11764888018989
2011/11/14,2750.2,2.644069089323124,20.89216170590302
2011/11/11,2695.0,2.5646096337251976,20.321117139883075
2011/11/10,2699.59,2.5797666216771784,20.500159188137303
2011/11/9,2751.65,2.643918509134788,20.837297391736858
2011/11/8,2727.71,2.6172073146219192,20.568819284796053
2011/11/7,2736.25,2.658128376977095,20.762580983153622
2011/11/4,2763.75,2.6767785753100304,20.967442725585077
2011/11/3,2744.3,2.6477975704725223,20.733382140292044
2011/11/2,2742.39,2.632031316041401,20.66614544700691
2011/11/1,2697.53,2.547504721880588,20.31482139316455
2011/10/31,2695.31,2.5508796761752093,20.338939095522434
2011/10/28,2709.02,2.6195284382197617,20.18663298309089
2011/10/27,2657.48,2.5453883191618467,19.538495318811663
2011/10/26,2651.65,2.536668046716489,19.721037066122953
2011/10/25,2625.43,2.5203548209508524,19.479965027641562
2011/10/24,2576.67,2.4753861770703764,18.66347265448879
2011/10/21,2507.88,2.414818511864489,18.218685286134487
2011/10/20,2520.53,2.473190161909776,18.491773350746314
2011/10/19,2583.08,2.5568617812339776,18.94134487590841
2011/10/18,2592.21,2.583179238896771,19.173121809365526
2011/10/17,2666.95,2.697917585571366,19.875625088038596
2011/10/14,2653.78,2.6943515124560484,19.87439780876896
2011/10/13,2662.6,2.7137092785866117,19.929400502608267
2011/10/12,2644.76,2.6776310916621497,19.69215493840777
2011/10/11,2551.99,2.566447940023858,19.116112154376214
2011/10/10,2557.08,2.5635510333303713,19.825557701969117
2011/9/30,2581.35,2.5680482909228006,19.910217677838993
2011/9/29,2588.19,2.6075687067104716,20.348363909981302
2011/9/28,2610.59,2.639168438197729,20.357105106695585
2011/9/27,2637.88,2.6559835138502184,20.533222562604607
2011/9/26,2610.92,2.6449617414757896,20.23683360184783
2011/9/23,2669.48,2.7020832744257284,20.232981590447544
2011/9/22,2685.69,2.7222328926271198,20.38723244493483
2011/9/21,2771.01,2.819832141689539,21.090043450980367
2011/9/20,2689.84,2.721257723348841,20.232799999574752
2011/9/19,2679.27,2.7078819800867393,20.18309949122337
2011/9/16,2733.99,2.7718077664358756,20.768589672177548
2011/9/15,2729.05,2.765255315526691,20.810513896205848
2011/9/14,2733.11,2.7594273010758728,20.788181238983356
2011/9/13,2720.28,2.7331889002182836,20.8637907909232
2011/9/9,2751.09,2.7690434329914493,20.81211576320671
2011/9/8,2756.1,2.7627633759697083,21.19328213049387
2011/9/7,2779.09,2.7764161033285677,21.464432597724894
2011/9/6,2723.3,2.7236789907887102,20.913419784950925
2011/9/5,2743.82,2.743732695101993,21.1285403829319
2011/9/2,2803.85,2.825993920093689,21.627565082464294
2011/9/1,2834.53,2.8672633201125444,21.97574126219397
2011/8/31,2846.78,2.877098868557434,22.19212476553301
2011/8/30,2841.74,2.847169935552419,22.36789293346162
2011/8/29,2852.81,2.867018709912294,22.733559347073008
2011/8/26,2901.22,2.9386074770174635,22.80256044244397
2011/8/25,2903.84,2.9808765513783984,22.71142735649073
2011/8/24,2810.02,2.8664129944299344,21.976901525552464
2011/8/23,2821.0,2.890346015021989,22.33491941798973
2011/8/22,2777.79,2.8273446489167133,21.918742865269685
2011/8/19,2807.66,2.8624560266737316,21.69857650001773
2011/8/18,2834.25,2.921117858134126,22.227278612172615
2011/8/17,2886.01,2.9693401833487973,22.874040623894874
2011/8/16,2897.58,2.9815642005627354,23.09107455043886
2011/8/15,2917.88,3.0350413995962064,22.844157694607087
2011/8/12,2875.36,3.0021131190505397,22.838764870398705
2011/8/11,2866.92,2.9688385436146776,22.748682446161382
2011/8/10,2824.12,2.9371246026693045,22.26671474823436
2011/8/9,2798.19,2.8998580540570984,22.159112560673243
2011/8/8,2793.9,2.9442123471716193,22.00850666662163
2011/8/5,2897.42,3.111332672168871,23.23216111982925
2011/8/4,2960.31,3.2211808392698478,23.887778222926144
2011/8/3,2954.87,3.2221382318002427,23.840374138559504
2011/8/2,2956.38,3.239307277116766,23.70443229838949
2011/8/1,2977.72,3.276731794316376,23.763450308696285
2011/7/29,2972.08,3.2591512606553334,23.584734734041824
2011/7/28,2981.0,3.287094015022441,23.889773974945605
2011/7/27,3000.05,3.303914999165243,23.882854012509334
2011/7/26,2977.77,3.247542968734039,23.58422155627691
2011/7/25,2968.29,3.19481354109584,23.718212046326407
2011/7/22,3067.99,3.335758767388941,24.749273603274546
2011/7/21,3059.14,3.3317990803977167,24.843829316153304
2011/7/20,3091.57,3.3869693132706864,25.27676189589583
2011/7/19,3095.12,3.407657219836489,25.33909862407353
2011/7/18,3122.6,3.424411425035671,25.285321412159995
2011/7/15,3128.89,3.414989187636489,25.125048229799237
2011/7/14,3115.75,3.397338851928977,25.212340098172973
2011/7/13,3106.25,3.368325709283009,24.63524142425445
2011/7/12,3056.91,3.3076650576096918,24.39990431520986
2011/7/11,3113.21,3.414694849708181,24.804999107969618
2011/7/8,3109.18,3.4232017839787146,24.87612781654275
2011/7/7,3101.68,3.3801454546257004,24.78835300947592
2011/7/6,3113.71,3.411711315135455,25.15270867354345
2011/7/5,3122.5,3.414134716323961,24.904729012216563
2011/7/4,3121.98,3.4160219706125954,25.05418820280328
2011/7/1,3049.75,3.300346581502968,24.73036013317678
2011/6/30,3044.09,3.123862003269103,23.156567292781595
2011/6/29,3000.17,3.0631676810357513,22.5222611758452
2011/6/28,3041.73,3.100219489883261,22.78906038247247
2011/6/27,3036.49,3.1011034579035255,22.82687112448377
2011/6/24,3027.47,3.070891610693364,22.656286467687508
2011/6/23,2957.63,2.977337587974029,22.167482850183386
2011/6/22,2908.58,2.914336746668349,21.657446367456814
2011/6/21,2909.07,2.9471215079887756,22.003467696000374
2011/6/20,2874.9,2.903953553769907,21.645546641095613
2011/6/17,2892.16,2.914966058083417,21.679420479812528
2011/6/16,2917.58,2.9433545554396456,21.918487512213627
2011/6/15,2963.12,3.010254340037519,22.669049061861536
2011/6/14,2993.56,3.067990921153199,22.938358134387094
2011/6/13,2950.35,3.0287309343659703,22.42682664168346
2011/6/10,2961.93,3.052178774373896,22.34038566784983
2011/6/9,2951.89,3.0280600015799717,22.37656336232834
2011/6/8,3008.65,3.076636624863208,23.05756917816881
2011/6/7,3004.26,3.0720289593564214,23.081514155396054
2011/6/3,2986.35,3.047952068289346,22.99422589170704
2011/6/2,2955.71,3.018266946112995,22.636466325533494
2011/6/1,3004.17,3.059720408543318,22.8389016180199
2011/5/31,3001.56,3.0507005188452863,22.704227772997548
2011/5/30,2954.51,2.969744361317217,22.189634261945223
2011/5/27,2963.31,3.0380564463568867,22.490078611842435
2011/5/26,2978.38,3.052440588473746,22.412004073550634
2011/5/25,2990.34,3.066068216520878,22.66143118931201
2011/5/24,3026.22,3.123331129864807,22.95633942383794
2011/5/23,3022.98,3.105202746882921,22.753230202404303
2011/5/20,3121.6,3.224189915773831,23.527817844233674
2011/5/19,3120.64,3.2393582107058867,23.568531389013476
2011/5/18,3139.38,3.283365107076035,23.691614384931377
2011/5/17,3116.03,3.2484142284293025,23.65538456475992
2011/5/16,3100.46,3.2048739807741544,23.696656920174494
2011/5/13,3128.09,3.222110978006468,23.775357172278376
2011/5/12,3101.6,3.167564742940974,23.501494473755265
2011/5/11,3145.08,3.2389824254548794,24.031685686428943
2011/5/10,3153.22,3.2435530647066013,24.21353515713419
2011/5/9,3129.76,3.2206046892041162,23.84725668411796
2011/5/6,3121.4,3.194330216586484,23.59147541283921
2011/5/5,3126.12,3.1850232094473587,23.479557417342946
2011/5/4,3129.03,3.223356996753593,23.653055561921548
2011/5/3,3211.13,3.3085884053081855,24.27322448494501
2011/4/29,3192.72,3.3098621665370693,24.366202114524924
2011/4/28,3161.78,3.280687961141421,24.237630529266326
2011/4/27,3209.5,3.3688224194628513,24.995037623159583
2011/4/26,3230.96,3.3963445764473637,25.579610149142496
2011/4/25,3249.57,3.4264603139067358,25.77370599206851
2011/4/22,3299.94,3.552081346306213,26.17204522049883
2011/4/21,3317.37,3.5597764836989336,27.156180682976448
2011/4/20,3295.76,3.5583263315862954,26.974968642929277
2011/4/19,3295.81,3.5411099807120383,26.538525899133553
2011/4/18,3359.44,3.6501577943269385,27.1795351701391
2011/4/15,3358.94,3.6275650680765503,27.105022052595857
2011/4/14,3353.56,3.6215547654691873,27.004201409237336
2011/4/13,3372.03,3.655108868332456,27.039254600814417
2011/4/12,3326.77,3.6182756693374873,27.033987806784978
2011/4/11,3333.43,3.6648519578652907,26.741095872440688
2011/4/8,3353.36,3.685620560232249,27.093151850317682
2011/4/7,3324.42,3.678306869163854,27.03431503890646
2011/4/6,3311.07,3.6372340649029415,26.850490172002225
2011/4/1,3272.73,3.6434828819606375,26.76371046614048
2011/3/31,3223.29,3.586181204022381,26.085723805335267
2011/3/30,3256.08,3.648716262979668,26.688304812439455
2011/3/29,3257.98,3.7006300379568806,26.907681080589732
2011/3/28,3290.57,3.7618945107838995,27.423818113543803
2011/3/25,3294.48,3.7600774029361523,27.58135512881765
2011/3/24,3251.36,3.7159347272529155,27.33970654472013
2011/3/23,3264.93,3.7465127243355636,27.53329878331188
2011/3/22,3222.96,3.6712504147146374,27.35194885861916
2011/3/21,3207.11,3.686641920377581,27.0945484944188
2011/3/18,3215.69,3.7197587665627,27.40189212545383
2011/3/17,3197.1,3.6468067430587783,27.350730810295456
2011/3/16,3248.2,3.7232731844562243,27.831286989839587
2011/3/15,3203.96,3.6423768569732524,27.56672983866199
2011/3/14,3262.92,3.757743550682016,28.399601740642296
2011/3/11,3247.38,3.7714257380966076,28.34663401449668
2011/3/10,3280.26,3.799887036313617,28.93736343676533
2011/3/9,3338.86,3.8924791595410424,28.842617712957527
2011/3/8,3337.46,3.9074691476256476,28.916567653608883
2011/3/7,3334.51,3.923846375776052,28.895374205576132
2011/3/4,3270.67,3.7255022892722915,28.4343131086589
2011/3/3,3221.72,3.69425699911666,28.070031489318254
2011/3/2,3243.3,3.7419861587086913,28.549380759457883
2011/3/1,3254.89,3.810721424711767,28.653957975246687
2011/2/28,3239.56,3.8158803365618224,28.48216840422623
2011/2/25,3197.62,3.738416720873605,27.45656995454349
2011/2/24,3190.94,3.6864854451728144,27.671811294506384
2011/2/23,3174.74,3.613040636927535,27.53664536144966
2011/2/22,3163.58,3.613899141790924,27.58535988614227
2011/2/21,3257.91,3.757375615405641,28.47966317899784
2011/2/18,3211.88,3.7093746950942283,27.875029888862798
2011/2/17,3245.91,3.75443113436891,28.133983701511994
2011/2/16,3248.53,3.773027008489918,28.34304552311621
2011/2/15,3217.67,3.6685450840554905,27.51067521098475
2011/2/14,3219.14,3.6671352956923835,27.58749886359317
2011/2/11,3120.96,3.506645615527539,26.949285024476556
2011/2/10,3104.16,3.4910128229447945,26.843133543633193
2011/2/9,3040.95,3.406938424288228,26.221165658314845
2011/2/1,3077.28,3.48057328207604,26.497046709536168
2011/1/31,3076.51,3.499338253748343,26.71485830129943
2011/1/28,3036.74,3.432997568598382,26.66501644382618
2011/1/27,3026.47,3.42933017201025,26.248511004093267
2011/1/26,2978.43,3.36237575584531,25.774628904961617
2011/1/25,2938.65,3.3182100223539086,25.186334978191876
2011/1/24,2954.23,3.3403271543095836,25.422878080143494
2011/1/21,2983.46,3.3858068020875276,25.915151491673132
2011/1/20,2944.71,3.319600741346386,25.3434637002117
2011/1/19,3044.85,3.4918543131679396,25.967301793133736
2011/1/18,2977.65,3.4015517902245023,24.959343447754552
2011/1/17,2974.35,3.419206074273966,24.97694922037786
2011/1/14,3091.86,3.5880024145093836,25.984024321501074
2011/1/13,3141.28,3.646752802148054,26.973958127047496
2011/1/12,3142.34,3.6478072015598166,26.869742765361906
2011/1/11,3124.92,3.6109120804816177,26.864105846200907
2011/1/10,3108.19,3.623828434489485,26.859669298705807
2011/1/7,3166.62,3.7427844258279994,26.993985392729158
2011/1/6,3159.64,3.740261531543912,27.06429684703371
2011/1/5,3175.66,3.764620912850763,27.625363741855324
2011/1/4,3189.68,3.775699665822305,27.54884932961407
2010/12/31,3128.26,3.3038042850735074,25.556830990664487
2010/12/30,3064.1,3.222026340624183,24.936306187919193
